formula,surface_facet,adsorbate,E_clean_slab_eV,E_slab_with_h_eV,E_h2_eV,ΔGH_eV,descriptor_eV,source,adsorption_site,h2_source,relaxed,status,timestamp,stage,basis,xc,kpts,relax_steps,fmax,site_search,mpi_ranks,omp_threads,restart_used
MoB,(110)_dopAu,H,8108.63229728031,8096.0848734387655,-6.557687608125613,-9.268580037481708,-9.268580037481708,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T18:37:50.755933,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_dopIr,H,8044.514188714678,8024.9487934998115,-6.557687608125613,-16.286551410804034,-16.286551410804034,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T18:41:17.444568,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_dopNi,H,8073.218627978709,8047.448918539443,-6.557687608125613,-22.490865635203274,-22.490865635203274,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T18:44:25.264967,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_dopPd,H,8076.849076862292,8068.200214998655,-6.557687608125613,-5.370018059574843,-5.370018059574843,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T18:47:12.355012,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_dopPt,H,8111.427505985385,8100.027172999631,-6.557687608125613,-8.12148918169137,-8.12148918169137,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T18:50:22.287660,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_dopRu,H,8120.604661443165,8111.3146791705185,-6.557687608125613,-6.011138468583933,-6.011138468583933,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T18:53:14.853198,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_sheet,H,32842.84334319946,32837.7500872845,-6.557687608125613,-1.8144121109031874,-1.8144121109031874,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T18:56:16.224939,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_vac2B,H,7844.040594488739,7835.761938732222,-6.557687608125613,-4.999811952454049,-4.999811952454049,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:07:23.197050,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_vac2Mo,H,7883.294815137989,7876.626453228075,-6.557687608125613,-3.389518105851177,-3.389518105851177,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:10:27.399661,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_vacB,H,8037.0741439174435,8018.923867597915,-6.557687608125613,-14.871432515465724,-14.871432515465724,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T19:13:01.557480,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_vacMo,H,7990.86399176862,7982.526605255152,-6.557687608125613,-5.058542709404403,-5.058542709404403,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:15:42.965765,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111),H,8192.373805542698,8187.751217479678,-6.557687608125613,-1.343744258957169,-1.343744258957169,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:18:18.538243,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopAg,H,8204.973960163783,8199.993306501476,-6.557687608125613,-1.701809858244498,-1.701809858244498,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:21:11.055813,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopAu,H,8215.206151505183,8209.254073170403,-6.557687608125613,-2.6732345307169925,-2.6732345307169925,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:24:18.804528,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopIr,H,8209.940252550561,8201.352807225881,-6.557687608125613,-5.308601520616914,-5.308601520616914,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:27:38.309395,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopNi,H,8194.588319900551,8189.107977924317,-6.557687608125613,-2.2014981721710245,-2.2014981721710245,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:31:13.847259,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopPd,H,8207.161328377906,8196.88479261241,-6.557687608125613,-6.997691961432476,-6.997691961432476,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:33:59.917318,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopPt,H,8209.337344081458,8203.295357357234,-6.557687608125613,-2.763142920160728,-2.763142920160728,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:37:56.164622,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_dopRu,H,8193.395246457523,8187.416448335882,-6.557687608125613,-2.699954317578569,-2.699954317578569,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T19:41:02.886416,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_sheet,H,32769.49522217105,32764.872403870737,-6.557687608125613,-1.343974496248531,-1.343974496248531,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T19:44:00.992713,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_vac2B,H,7991.342520962147,7986.38259599586,-6.557687608125613,-1.6810811622241562,-1.6810811622241562,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T19:53:05.467319,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_vac2Mo,H,8196.177859780113,8189.943839925409,-6.557687608125613,-2.9551760506416502,-2.9551760506416502,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T19:56:08.008119,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_vacB,H,8012.328292934044,8006.795205102085,-6.557687608125613,-2.2542440278963585,-2.2542440278963585,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T19:59:24.234523,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(111)_vacMo,H,8194.179563825988,8188.023675526523,-6.557687608125613,-2.8770444954021985,-2.8770444954021985,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:01:58.177776,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,edge_B_large,H,9820.219002292562,9819.324649365815,-6.557687608125613,2.384490877315646,2.384490877315646,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:04:59.593002,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,edge_Mo,H,4255.119618237329,4254.226334014656,-6.557687608125613,2.3855595813896326,2.3855595813896326,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:07:09.321876,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,edge_Mo_large,H,10952.088123308113,10951.194480773636,-6.557687608125613,2.3852012695864215,2.3852012695864215,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:08:14.164414,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoP,(100),H,-244.6783253311855,-248.54529778231486,-6.557687608125613,-0.5881286470665503,-0.5881286470665503,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:10:31.719971,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoP,(110),H,-243.88248282221008,-247.6906919559341,-6.557687608125613,-0.529365329661228,-0.529365329661228,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:10:41.524154,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoP,(111),H,-237.4403988311134,-241.1990836367975,-6.557687608125613,-0.4798410016212773,-0.4798410016212773,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:10:49.192546,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(100)_sheet,H,-1258.597676936728,-1262.6509006462516,-6.557687608125613,-0.7743799054607297,-0.7743799054607297,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:10:59.694133,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(100)_vac2S,H,-306.1643653261009,-310.626449275467,-6.557687608125613,-1.1832401453032975,-1.1832401453032975,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:12:51.500156,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(100)_vacS,H,-310.1719891276466,-314.6340730770127,-6.557687608125613,-1.1832401453032975,-1.1832401453032975,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:13:06.498344,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(110),H,-307.9114665820676,-311.45127670400825,-6.557687608125613,-0.26096631787785496,-0.26096631787785496,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:13:32.785534,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(110)_sheet,H,-1231.6458663282704,-1235.1856792937049,-6.557687608125613,-0.2609691613717149,-0.2609691613717149,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:13:56.541732,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(110)_vac2S,H,-296.86437424953175,-300.5837068951941,-6.557687608125613,-0.4404888415995418,-0.4404888415995418,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:15:23.842442,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(110)_vacS,H,-302.38792041579967,-305.9432699442291,-6.557687608125613,-0.2765057243666109,-0.2765057243666109,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:16:02.983034,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(111),H,-307.91146658206753,-311.4484012366042,-6.557687608125613,-0.25809085047384484,-0.25809085047384484,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:16:23.566082,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(111)_sheet,H,-1231.6458663282701,-1235.1828039715424,-6.557687608125613,-0.25809383920946116,-0.25809383920946116,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:16:43.107306,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(111)_vac2S,H,-296.8643742495317,-300.42254233106615,-6.557687608125613,-0.2793242774716549,-0.2793242774716549,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:18:02.772153,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(111)_vacS,H,-302.3879204157996,-305.9403485343844,-6.557687608125613,-0.27358431452196497,-0.27358431452196497,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:18:35.413758,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,edge_Mo_large,H,-597.1206295252343,-600.1140709013222,-6.557687608125613,0.28540242797496207,0.28540242797496207,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T20:18:57.611891,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,edge_S_large,H,-597.1314694578512,-600.1249189670388,-6.557687608125613,0.2853942948752075,0.2853942948752075,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T20:19:08.954633,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(100),H,-288.4079354186214,-292.13569626584496,-6.557687608125613,-0.4489170431607721,-0.4489170431607721,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:19:20.428257,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(100)_sheet,H,-1153.6317416744876,-1157.086794149092,-6.557687608125613,-0.17620867054156575,-0.17620867054156575,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:19:44.500677,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(100)_vac2Se,H,-280.69203694097934,-284.4197977882029,-6.557687608125613,-0.4489170431607721,-0.4489170431607721,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:21:49.234540,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(100)_vacSe,H,-284.1710989799011,-287.9951504406594,-6.557687608125613,-0.545207656695506,-0.545207656695506,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T20:22:03.976388,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(110),H,-281.8508907045081,-285.2721154531212,-6.557687608125613,-0.14238094455029282,-0.14238094455029282,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:22:31.802307,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(110)_sheet,H,-1127.4035628180345,-1130.824787263543,-6.557687608125613,-0.14238064144560836,-0.14238064144560836,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T20:23:05.799222,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(110)_vac2Se,H,-271.80026760926785,-275.2279116236246,-6.557687608125613,-0.14880021029395207,-0.14880021029395207,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T20:25:19.279514,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(110)_vacSe,H,-276.825579156888,-280.25322317124477,-6.557687608125613,-0.14880021029395207,-0.14880021029395207,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:25:41.835916,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(111),H,-281.8508907045081,-285.27077829579326,-6.557687608125613,-0.14104378722234,-0.14104378722234,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:26:09.584668,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(111)_sheet,H,-1127.4035628180347,-1130.8234500765504,-6.557687608125613,-0.14104345445289423,-0.14104345445289423,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:26:30.153574,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(111)_vac2Se,H,-271.80026760926785,-275.2369567427421,-6.557687608125613,-0.15784532941145413,-0.15784532941145413,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:27:59.484855,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,(111)_vacSe,H,-276.82557915688795,-280.2622682903623,-6.557687608125613,-0.15784532941151097,-0.15784532941151097,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T20:28:27.589447,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,edge_Mo,H,-209.25198738910956,-211.84766854180052,-6.557687608125613,0.6831626513718487,0.6831626513718487,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T20:28:55.735016,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,edge_Mo_large,H,-547.2802264648882,-549.8750464841996,-6.557687608125613,0.6840237847513646,0.6840237847513646,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T20:29:03.613772,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,edge_Se,H,-209.74005521261464,-212.33482833481634,-6.557687608125613,0.6840706818611051,0.6840706818611051,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T20:29:19.271938,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoSe2,edge_Se_large,H,-547.8064046099607,-550.4012912838826,-6.557687608125613,0.6839571301409006,0.6839571301409006,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:29:27.394130,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni2,on_graphene,H,-296.6012453854363,-301.7842786515793,-6.557687608125613,-1.9041894620802071,-1.9041894620802071,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:29:45.134608,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni2,on_graphene_N_doped,H,-295.91703577906264,-300.78441487491483,-6.557687608125613,-1.58853529178938,-1.58853529178938,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:30:06.078330,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni4,on_graphene,H,-301.1657762650115,-306.06537734033276,-6.557687608125613,-1.6207572712584368,-1.6207572712584368,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T20:30:23.171003,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni4,on_graphene_N_doped,H,-299.5615218716461,-304.4178533687509,-6.557687608125613,-1.577487693041998,-1.577487693041998,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T20:31:07.557227,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni4,on_nanoribbon,H,-323.86397953119024,-328.8342064125777,-6.557687608125613,-1.691383077324669,-1.691383077324669,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:31:27.207722,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100),H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:32:07.622351,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster2Ag,H,1334.1958714990083,1327.8419777127813,-6.557687608125613,-3.075049982164184,-3.075049982164184,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:33:17.823694,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster2Au,H,1369.055152807404,1362.9360302648909,-6.557687608125613,-2.84027873845039,-2.84027873845039,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:33:59.010049,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster2Ir,H,1330.8665639878536,1325.882296813349,-6.557687608125613,-1.70542337044176,-1.70542337044176,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:34:26.740851,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster2Pd,H,1347.5929819052903,1341.3687942582753,-6.557687608125613,-2.9453438429522083,-2.9453438429522083,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:35:16.249455,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster2Pt,H,1349.261079171052,1344.0468571165345,-6.557687608125613,-1.9353782504546433,-1.9353782504546433,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:35:50.505318,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster4Ag,H,1339.6918659891076,1332.5087479223914,-6.557687608125613,-3.904274262653327,-3.904274262653327,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:36:21.890282,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster4Au,H,1411.4778005656467,1404.82859598782,-6.557687608125613,-3.3703607737637884,-3.3703607737637884,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:37:55.382583,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster4Ir,H,1336.3202321255003,1327.4835576752926,-6.557687608125613,-5.557830646144932,-5.557830646144932,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:39:28.567645,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster4Pd,H,1370.0461704194463,1363.3762664497115,-6.557687608125613,-3.3910601656720263,-3.3910601656720263,MACE-MP-0_small,top_centroid,cache,True,completed,2026-05-05T20:40:56.844853,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_cluster4Pt,H,1378.8603162402,1372.2779949000337,-6.557687608125613,-3.303477536103539,-3.303477536103539,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T20:42:34.106513,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopAg,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:44:19.700573,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopAu,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:45:32.492498,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopIr,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:46:42.826875,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopNi,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:47:51.314285,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopPd,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:49:01.664011,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopPt,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:50:13.551709,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(100)_dopRu,H,1330.7791633132797,1318.4041881930525,-6.557687608125613,-9.096131316164385,-9.096131316164385,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T20:51:25.080549,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111),H,4626085440.073259,4511852126.000077,-6.557687608125613,-114233310.7943383,-114233310.7943383,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T20:52:34.913549,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster2Ag,H,4626543624.891831,4626441646.082515,-6.557687608125613,-101975.53047283107,-101975.53047283107,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:53:42.097609,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster2Au,H,4619704847.627962,4618961001.707855,-6.557687608125613,-743842.6412630838,-743842.6412630838,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T20:54:36.802094,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster2Ir,H,4626706011.004716,4626599903.759741,-6.557687608125613,-106103.96613128597,-106103.96613128597,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:55:44.831863,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster2Pd,H,4620414880.300325,4620118975.032155,-6.557687608125613,-295901.98932655266,-295901.98932655266,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:56:31.046263,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster2Pt,H,4616307082.468863,4616306559.813837,-6.557687608125613,-519.3761816781149,-519.3761816781149,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T20:57:41.362443,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster4Ag,H,4630410586.160225,4629712674.231568,-6.557687608125613,-697908.649812774,-697908.649812774,MACE-MP-0_small,top_centroid,cache,True,completed,2026-05-05T20:58:53.642300,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster4Au,H,4625923453.716944,4625337304.559616,-6.557687608125613,-586145.878483848,-586145.878483848,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T21:01:02.577886,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster4Ir,H,4639962231.742044,4613790899.977392,-6.557687608125613,-26171328.485808447,-26171328.485808447,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T21:03:07.302649,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster4Pd,H,4625854816.872569,4623324405.203653,-6.557687608125613,-2530408.3900719443,-2530408.3900719443,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T21:05:06.649582,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_cluster4Pt,H,4623244405.789798,4622559853.827331,-6.557687608125613,-684548.6836233896,-684548.6836233896,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T21:07:23.378609,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_dopAg,H,4626085440.073259,4511852126.000077,-6.557687608125613,-114233310.7943383,-114233310.7943383,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T21:09:45.315957,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_dopAu,H,4626085440.073259,4511852126.000077,-6.557687608125613,-114233310.7943383,-114233310.7943383,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T21:10:54.410541,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_dopIr,H,4626085440.073259,4511852126.000077,-6.557687608125613,-114233310.7943383,-114233310.7943383,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T21:12:00.480808,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Ni,Mo2C_interface_(111)_dopNi,H,4626085440.073259,4511852126.000077,-6.557687608125613,-114233310.7943383,-114233310.7943383,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T21:13:09.009031,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
